idx,Score,Text
359,Negative,Xamma tomon xxxx bob ketayapti madanyatsiz kinolar
360,Positive,Xammamizni islox qilsin
361,Negative,Xammani Ramazon oyi bilan tabriklayman
362,Negative,Xammani Ramazon oyi bilan tabriklayman
363,Neutral,xammasi
364,Neutral,Xammasi ertak ertakniyam etkazib berolmading uka
365,Neutral,Xammasi ham emas ammo borda shunaqa insonlar yaqinda bolajak koshnimiz bizga shu gapdi gapiradi
366,Negative,Xammasi qora tanlimi America da
367,Negative,Xammayoq yarim yalang'ochlar
368,Negative,Xaqatan xam turk kinolari mafkuraviy deb õylayman özini mafkurasi
369,Negative,Xaqiqatni gaprganila uchun rahmat
370,Negative,Xaqiqiy TURKIY LENIN EKAN Otaturk. 
371,Negative,Xar kórganda sókkim kelaveradi..
372,Negative,Xardoyim chichib quyadida uzur surab BEZRAYIB YURAVERADI BU SHUNAQA ESHSHAK TERI
373,Negative,Xaromi dayus
374,Negative,Xaromi ota turk
375,Negative,xasis
376,Negative,Xato bir biriga to‘gri kelmaydi jumlalar  chunki yugurishni xam to‘xtashni xam bilolmadim !!!!!
377,Negative,Xato gapirdingiz O'zbekiston ishkarisidagi Qaraqalpag'iston Respublikasi va Qazoqiston Respyblikasi bilan shegardoch tog'ri gapirishingizni sorap qolamiz shunda tushunmouvchilik ham bolmaydi
378,Negative,Xato gapirdingiz O'zbekiston ishkarisidagi Qaraqalpag'iston Respublikasi va Qazoqiston Respyblikasi bilan shegardoch tog'ri gapirishingizni sorap qolamiz shunda tushunmouvchilik ham bolmaydi
379,Positive,Xayolda bulsaxam mazza qildik !
380,Positive,Xayolda bulsaxam mazza qildik !
381,Positive,Xayot uyonshokmi senaydigan
382,Positive,Xayotiy xuyindrin bpdrin
383,Positive,Xayrli boʼlsin
384,Positive,Xayrli boʼlsin
385,PositivePositive,Xayrli bolsin ishlariz
386,Neutral,Xayrli bolsin ishlariz
387,Positive,Xayrli bólsin!
388,Positive,Xayrli bólsin!
389,Neutral,Xayrli oqshom
390,Neutral,Xazillar xayotdan olinadi oxiridagi gaplariga qushilaman
391,Neutral,Xech kimdan yashirgim yòq  bu roliklaring meni yiģlatdi  kòzlarimda tòla yosh
392,Positive,xechxam boy bòlsakxm kambaģali bòlmayligu lejin qòlimdan kelgancha yaxshilik qilaman
393,Negative,Xichim xarakat qmayapti borib keldim yiliga 300 metr suv kamayarkan tirik jon yoq suvda
394,Negative,Xichim xarakat qmayapti borib keldim yiliga 300 metr suv kamayarkan tirik jon yoq suvda
395,Positive,Xichqaysi Ota Onaga farzad dog’in korsatmasin Murod oka joylari jannatan bosin
396,Positive,Xidoyat Allohdan  Alloh xammaniyam xidoyatga kirishini nasib qilavermaydi u artist buladimi yoki oddiy inson bulsin tavba qilib iymon yulida yurgan xar qanday inson Allohga Azizdur xasad qilish emas xavas qilaylikki toki bizlarnixam ziyodasiga yetkazsin Robbim
397,Neutral,Xikmatli soʻzlarni xalqa yetkazgan insonlardan Olloh rozi boʻlsin
398,Neutral,Xindistonmi bu ?
399,Neutral,Xitoy devorini qurgani kabi. Bu kanalni qurish kerak
400,Neutral,Xitoy devorini qurgani kabi. Bu kanalni qurish kerak
401,Neutral,Xohzrgi urush sabablargayam yevreylar sababchi buvoti 120 yildan buyon yevreylar musulmonlarga xujum qpkevoti
402,Neutral,Xoinlarga alloh kifoya qilsin
403,Negative,Xor boldi.
404,Negative,Xorom yurt
405,Negative,Xoromhoʻrlar norm kino olilar hamma kinolarni foxshabozlik qivordilarku
406,Positive,Xoru zor bòlsin iloxim
407,Positive,Xotin: Oʻynashimga rosa siktirip kelyamman 
408,Positive,Xozir koʼrayotganlar bormi
409,Positive,Xozir mazza qilib yurgandur Abdulxamid raxmatulloh
410,Neutral,Xozir moda bugan
411,Negative,Xozir qayerda pul bersa xamma o'sha yerga ketadida nima qilsin 1-2 million oylik bilan qarzga kirib yursinmi shukr qiliiib
412,Negative,Xozir Rossiya va Qozogistonni suv bosgan. Shuncha suv ular uchun tabiiy ofat boldi  lekin shu suvni kanallar orqali orolga yonaltirilganida yaxshi bolardi
413,Negative,Xozir Rossiya va Qozogistonni suv bosgan. Shuncha suv ular uchun tabiiy ofat boldi  lekin shu suvni kanallar orqali orolga yonaltirilganida yaxshi bolardi
414,Negative,Xozir Rossiyadaman bir martta koʻrib tugatdim va yana qaytib boshladim koʻrishni juda ham qiziq gap yoʻq eng zoʻri nobelga arziydi 
415,Negative,Xozirda bu serialni koʻryapman ikkinchi sezonning 100-seriyasiga keldim
416,Neutral,Xozirda Qozog'istonda suv toshqini bo'lyapti shundan foydalanilsa bo'lmaydimi Ahir bizga ham suv kerak
417,Negative,Xozirda Qozog'istonda suv toshqini bo'lyapti shundan foydalanilsa bo'lmaydimi Ahir bizga ham suv kerak
418,Negative,Xozirgi turkiyani buzilib ketiwiga acmoq Otaturk aybdor
419,Negative,xozirgilarga soz xam tasir qilmaydi
420,Negative,Xozirni oʻzida ham Orol dengiziga turistlar keladi  agar uni qayta toʻldirib turistik zonaga dam olish maskaniga aylantirilsa yaxshigini shov shuv boʻlib turistlar koʻproq kelishi mumkin. Lekin bu ancha qiyin
421,Neutral,Xozirni oʻzida ham Orol dengiziga turistlar keladi  agar uni qayta toʻldirib turistik zonaga dam olish maskaniga aylantirilsa yaxshigini shov shuv boʻlib turistlar koʻproq kelishi mumkin. Lekin bu ancha qiyin
422,Neutral,Xq
423,Neutral,Xuddi shundan Po'lat Alamdar real hayotdagisi
424,Neutral,Xuddi shunday
425,Neutral,Xuddi shunday
426,Neutral,Xuddi shunday bizga suv kerak 1 o'rinda
427,Neutral,Xuddi shunday bizga suv kerak 1 o'rinda
428,Neutral,Xuddi shunday jamos omatishlaringa yang vidyoʻ kelishilishbilan kirib koʻraman doym ..
429,Neutral,Xuddi shunday jamos omatishlaringa yang vidyoʻ kelishilishbilan kirib koʻraman doym ..
430,Neutral,Xuddi Shunday kanali 100ming taga oz qoldi ijodizga omad. Yana yangi videolarni kutamiz.
431,Neutral,Xuddi shunday omad. Shunday davom etinglar. Gap yo'
432,Neutral,Xudo urgan joylar
433,Neutral,Xudo xoxlasa tuladi nasib harakat qilsak
434,Neutral,Xudo xoxlasa tuladi nasib harakat qilsak
435,Neutral,Xudodan toosin bu otaturk
436,Neutral,Xudoyim ofiyat bersin o'zi Zo'r loiha
437,Neutral,Xudoyim ofiyat bersin o'zi Zo'r loiha
438,Neutral,Xufton oqigan aka kalyan cekb yurbdmi
439,Positive,Xullas juda kop yozdim  Orolni tuldirishni bir chetga surib quyingda  farzandlaringizga pul topishni emas tabiatni sevishni urgating vaqti kelib ular biz qilolmagan ishlardi qiladi  Uzbda har bir oila bitta vatanparvat farzand yetishtirsin boshqa muammolar hal bukib ketadi. Xozir mansabda turganlardan foyda yuq ularni kasali orol emas
440,Negative,Xullas juda kop yozdim  Orolni tuldirishni bir chetga surib quyingda  farzandlaringizga pul topishni emas tabiatni sevishni urgating vaqti kelib ular biz qilolmagan ishlardi qiladi  Uzbda har bir oila bitta vatanparvat farzand yetishtirsin boshqa muammolar hal bukib ketadi. Xozir mansabda turganlardan foyda yuq ularni kasali orol emas
441,Negative,Xullas vatanimizda suv aslida muammo bulmaydi  sarflashni va yaratishni bilmaydi. (Kattakonlar)
442,Neutral,Xullas vatanimizda suv aslida muammo bulmaydi  sarflashni va yaratishni bilmaydi. (Kattakonlar)
443,Negative,xurmatli admin bu akamizi abror muxtorali yomon odamga chiqarib qoyyaptiku fitna qilishlari yomon bolyapti.eng yomoni insonlardi bu akamizga ixlosini sindirib qo'yishlari yomon ollox farruxakamizi o'zi saqlasin ilmini Ziyoda qisin ixlosim baland bu akamizga yomonlardi betini teskari qilsin
444,Neutral,Xxx joylaniyam kursatilaci
445,Positive,Ya Robbim Shunday insonlarga oʻzing kuch quvat sogʻligini va imkonini koʻpaytirib ber. juda ham ajoyib rolik.
446,Positive,Ya Robbim Shunday insonlarga oʻzing kuch quvat sogʻligini va imkonini koʻpaytirib ber. juda ham ajoyib rolik.
447,Positive,Yahhsi boʻlardi shu amal amalga Oshsa  Oʻzbekiston ni  oldi-sotdi yuksak lardi
448,Positive,Yahhsi boʻlardi shu amal amalga Oshsa  Oʻzbekiston ni  oldi-sotdi yuksak lardi
449,Positive,YAHSHI BOLA YOMON BOLA ROLIDEGI BOLLAR HAM ZOʻR OʻYNASHIBDI ROʻLINI KICHKINTOY BOLAKAYGA GAPYOʻ MALADTI
450,Positive,Yahshi niyat bilan qilgan videoizdan Olloh rozi bo'lsin. Sultan Abdulhamiddan keyin yana 2ta usmoniy sulton va 3 ta usmoniy bo'lgan. Videodagi ma'lumotni to'g'irlab qo'ysez yanada yahshi bo'lardi.
451,PositivePositive,Yahshilik kelsaham
452,Positive,Yahshilik qilgan insonga
453,Positive,Yahshiyam Amerikada tugilmabman
454,Positive,Yahudi ve Liberal ş araf siz 🇬🇧🇮🇱
455,Positive,Yakunini kutayapmiz
456,Positive,Yaloqi Akmal
457,Positive,Yana birmarta eshitirish taxlang hozirgi vaziyatda.
458,Positive,Yana birmarta eshitirish taxlang hozirgi vaziyatda.
459,Positive,Yana kòtarib chiqilar zòr bòlibdi
460,Positive,Yana kòtarib chiqilar zòr bòlibdi
461,Positive,Yangi Uzbekiston
462,Positive,yangilari yomi
463,Positive,Yaponlar chiqqan hukumatga O'rolni to'ldirib berib  undagi baliqchilikni Yaponlardan hissasi olishi haqida. Ammo Sobiq Prezident Karimov raddiya bergan
464,Positive,Yaponlar chiqqan hukumatga O'rolni to'ldirib berib  undagi baliqchilikni Yaponlardan hissasi olishi haqida. Ammo Sobiq Prezident Karimov raddiya bergan
465,Positive,Yaqinda kaos chiqadi deyishkandi
466,Positive,Yaqinlariga olloh sabr bersin illohim.
467,Positive,Yaqnda orol dengizi uzi tuladi inshaollo
468,Positive,Yaqnda orol dengizi uzi tuladi inshaollo
469,Positive,Yaratgan egam bizga ham siz kabi farzandlarni tarbiyalab kamida ziz kabi boʻlishini yetuk shaxs insonni vatanga va ummatga foydasi tegadigan farzandnlarga ona boʻlish nasib etsin amin
470,Positive,Yaratgan egam kechirsin xammamizni gunoxlarimizni.
471,Neutral,Yaşasın Azərbaycan
472,Neutral,Yaşasın Türk xalqları və Türk dünyası!!
473,Neutral,Yashang
474,Positive,yashang raxmat
475,Positive,Yashang.
476,Positive,Yashang.
477,Positive,Yashasa bo'ladi
478,Positive,yashash mazzzza
479,Positive,Yashen oka ijodizga omad
480,Positive,Yaxshi albatta musulmonlar bor joylani masjidlani kursatsela amerikalik musulmonla bulsa yanada qiziqroq buladi manimcha
481,Positive,Yaxshi ishlabdiku qora ishchi oppoq paypoq kiyvopti
482,Positive,Yaxshi mativatsiya berar ekan
483,Positive,Yaxshi vediolar uchun rahmat Mahatma Gandi haqida vedio bo'lsa zo'r bo'lar edi
484,Positive,Yaxshi video boʻlibdi. Rahmat
485,Positive,Yaxshi video chiqibdi  omad
486,Positive,Yaxshi yigitlarga uxshaysiz nomoz oqingizlar ishlarizga omad
487,Positive,Yaxshi.bõmabdi.oka.yomon.bõpdi.nega.qimmat.mashina.minib.odamlarni.shunday.hafa.qila.sizmi.bu.juda.õyat.biz.olloxni.omanitimiz.1.kelib.1.kun.olloxni.uyiga.boramiz.ku.biz.musulmon.farzandlarmiz.ku.nega.bunaqa.muomla.qivvot.siz.u.ham.1.ni.bolasi.ya‘ni.1.ni.okasi.
488,Positive,Yaxshi.bõpti.soxta.chimpionlar.ka‘yaganlari.uchun.biz.va.xalqimiz.shukur.qilamiz.bitta.õyini.deb.qancha.yittimlarni.haqi.ob.qõydi.soxta.chimpionlar.nomi.õch.sen.illohim.omin.
489,Positive,Yaxshiyam borsizlar
490,Positive,Yaxshiyam uzbekistonga tugilgan ekanman
491,Neutral,Yaxudiy zolimlarni qurchagʻi boʻlgan vaAlloh alam
492,Neutral,Yaxudiylar oʻsha payti kirib hozr Falastinni qon qaxshatyapti  ming lanat yaxudiylarga
493,Neutral,Yaxwi bollar ekan
494,Negative,Ydtjdydh hahahahaha riddle
495,Negative,Yeb qoyishga sal qoptiyu
496,Negative,Yemabdi
497,Negative,Yemapti. Voxma karpareshin
498,Negative,Yer yuzini 89 foizini suv qoplasa shuncha problema suvni qaytarish iloji yoqmi rostan
499,Negative,Yer yuzini 89 foizini suv qoplasa shuncha problema suvni qaytarish iloji yoqmi rostan
500,Positive,Yerdagi jannat
501,Neutral,Yeudh
502,Positive,Yevropada ancha madanyat kuchli ekan  inson qadri  ishonch degan  shiori bor  Rasman Germanyaga teng kelmas ekan 
503,Negative,Yibanmisizlar
504,PositivePositive,Yig‘latvordi bu video hech kim yo‘q joyda boshqatdan ko‘raman
505,Positive,Yigitlar omad
506,Neutral,Yigitlar yaxshi ish boshlabsilar davomli bo'lsin
507,Positive,Yig'latdi va yig'ladim borizga shukur ollox panoxida asrasin sizni
508,Neutral,Yine ağladım....
509,Positive,Yo Alloh o'zingizga behadla shukurlar bolsin
510,Positive,Yo asling kabi ko'rin Yo ko'ringaning kabi ko'rin Jaloliddin Rumiy
511,Positive,yo ollox jannatiylaring shu yerdaxam xidi ufurip turip
512,Positive,Yo‘q to‘xtatmay ayting
513,Negative,Yolgon
514,Negative,Yolğonyizni qanday tushunush kerak axir bu boshqa bir inson haqida va u 99yilda boshlangan va 2000 yilda necatiy filimga tushgan
515,Negative,Yomon qizlar yo'g'mi vidyo ga oling narxlari tanishtirilar
516,Neutral,Yoningdagi achki taqvogan bola bilib bilmay boshqalarni bich deguncha o'zi orqa kantofkasini olib yursin Senga xam shu gap insonni yaxshi bilmay turib tuxmat qimagin. Balki senlarga o'xshab kameraga olayotgan bollar xam senlarni bich deyotgandur. Blogger bo'lmoqchi bo'lsang tashqi ko'rinishga qarab baxo berma
517,Neutral,Yonizdegila uzni aqilli tutermasin pokizbeklar
518,Negative,yonizdi ulug'bega salom dip qo'yin azim dan dip toshkendi
519,Neutral,Yoq
520,Neutral,Yoq
521,Neutral,Yoq
522,Neutral,Yoq
523,Neutral,Yoq
524,Neutral,Yoqmasa kurma
525,Neutral,Yoribiashlabsilar lekin Olloh rozi bolsin.
526,Positive,Yorvoripsila
527,Neutral,Yoshim 19da ko'p Podcast va shunaqa yaxshi vidiolarni ko'rib boraman. Instagramni 15kun oldin o'chirdim.
528,Neutral,Yoshlarga o'rgatishyapti
529,Neutral,Yoshligimda geta o'yinni oynardim hayotda ham shunaqa harom joylar bor ekan
530,Negative,Yow qiz foxiwalek qlib yuribtmi
531,Neutral,Yoz
532,Neutral,Yul qoidalari qanaqa shu haqidaham vidyo oling
533,Neutral,Yulda mashina harakati yuqku
534,Neutral,Yuqoridagi izohlarga qowlaman rostan iplos kino obdi  o'zbekchilik mentelitetiga umuman togri kelmaydiii
535,Neutral,Yuragi ikkita xotin yu bunaqa uyini oldida begona moshinada utirolmidi zurman degan jalablar xam
536,Positive,Yurtimiz uchun shunaqa ilm fan odamlar ko’paysa yana ham rivojlanamiz.
537,Positive,Yurtimizni sog'indilami
538,Neutral,Yuziga kislota sep javobin beri kiyin oʻynashi keladimi oldiga
539,Neutral,Yuzini almashtirgan Abdulloh Chatli hozirda deputat yoki davlat ishchisi deb eshitganman katta ehtimol bilan bu Turkiya tashqi ishlar vaziri Xoqon Fidan bo'lishi ham mumkin chunki chehralar bir biriga juda ham uxshash.
540,Positive,Z avlodman oxirigacha ko'rdim rahmat rahmat
541,Negative,Zakon uzbeklar uchun emas zo'r 
542,Negative,Zakon Uzbeklar Uchunmas Zakon Molar Uchun Emas Adashtirma Mol ......
543,Neutral,Zaprafkalar nimaga ishlamasikin shuniyam bir sababi bilib video qisez bo‘larkan   oldindan omad
544,Neutral,Zapusk sohasida ishlamaydigan odamman  lekin judayam qiziq bo'ldi.
545,Neutral,Zapuskni zur uxshaganiga juda kup sabablari bor 1 chidan uy sotuvi zur bulishiga sabab uzbeklar uyga ehtiyoji kup va foyda li narsaga pul tika oladi va Star House uylarini takliflari zur boshlangʻich tulov arzon va arzon uylar ham lokatsiya chetda zapuskni foydasizroq mahsulotga bugan sotuvda qoyillatish kk va bumdan tashqari Marat va Shahzodanining uzligini auditoriyasi juda katta
546,Neutral,Zato sushi yedi 
547,Neutral,Zaybal hammasi eski malumotlar yangilik yuqmi
548,Neutral,Zaybal hammasi eski malumotlar yangilik yuqmi
549,Positive,Zino avj olgan joylar
550,Positive,Zo‘
551,Positive,Zo‘r
552,Positive,Zo‘r
553,Positive,Zo‘r
554,Positive,zo‘r bo‘lardi  davomiy bo‘lsin
555,Positive,zo‘r bo‘lardi  davomiy bo‘lsin
556,Positive,Zo‘r bo'lardi.
557,Positive,Zo‘r bo'lardi.
558,Positive,Zo‘r chiqibdi
559,Positive,Zo‘r gap yo‘q omad
560,Positive,zo‘r hikoya ekan gap yuu
561,Positive,Zo‘r kanal ekan!Muallifning nutqi ravon  suyosiy tarixiy jarayonlarni juda chiroyli ochib berdilar! Sog‘ bo‘ling!
562,Positive,Zo‘r kino bu qashqilar makoni N1 
563,Positive,Zo‘r yaxshi chiqan hayotiy ta'sirli bitta lekini borda bilamiz toshkentda hammada 14proma bor yani ayfon eng qimat tel shu telefonladi o'rniga oddiylaridan ishlatishsa haqiqiy chiqarmidi.Xudo ziyoda qilsin yaxshi kunlarda ishlatingla vidyorolikda odiy ... 
564,Positive,Zo’r chiqipti
565,Positive,Zo’r Ijodilarga Omad
566,Neutral,Zo’r Maladesa
567,Neutral,Zokirov A oldindan raxmat
568,Positive,Zombilarku
569,Positive,Zomin togʻlari ustidagi ulkan teleskopmi anigini bilmayman. Shu xaqda ham boʻsin iltimos
570,Positive,Zomin togʻlari ustidagi ulkan teleskopmi anigini bilmayman. Shu xaqda ham boʻsin iltimos
571,Positive,zoooor
572,PositivePositive,Zor
573,Positive,Zor
574,Positive,Zor
575,Positive,Zor
576,PositivePositive,Zor
577,Positive,zor
578,Positive,Zor
579,Positive,zor
580,PositivePositive,Zor
581,Positive,Zor
582,Positive,Zor
583,PositivePositive,Zor
584,Positive,Zor
585,Positive,Zor
586,Positive,Zor
587,Positive,zo'r
588,Positive,Zo'r
589,Positive,zo'r
590,Positive,zo'r
591,Positive,Zo'r
592,Neutral,Zo'r
593,PositivePositive,Zo'r
594,Positive,Zòr
595,PositivePositive,zoʻr
596,Positive,Zoʻr
597,Neutral,Zoʻr
598,PositivePositivePositive,Zoʻr
599,Positive,Zoʻr
600,PositivePositive,Zoʻr
601,Positive,Zoʻr
602,Positive,Zoʻr
603,Positive,Zoʻr
604,Positive,zor 
605,Positive,Zoʻr 
606,PositivePositive,Zòr aka qoil omad charchameng 
607,Positive,Zor aka  zo'r  siz haqizda boshqacha fikrda edim  fikrlashim yana ijobiy tarafga o'zgardi aka  zemlagizman aka  omad
608,PositivePositive,Zor bolardi
609,PositivePositive,Zor bolardi
610,Positive,Zo'r bo'lardi
611,Positive,Zo'r bo'lardi
612,Positive,Zoʻr boʻlardi
613,Positive,Zoʻr boʻlardi
614,Positive,Zor boldi ozingni sot
615,Positive,zo'r bo'libti ko'pro marketing bo'yicha podcast la qililar
616,Positive,Zor bowqa joylarniya vide qlib borin brat
617,Positive,Zor chiqibdi
618,Positive,Zor chiqibdi
619,Positive,Zòr chiqibdi Alloh rozi bolsin sizlardan Amin
620,Positive,Zoʻr chiqibdi bravo
621,Positive,Zoʻr chiqibdi. Haqiqat bu.
622,Positive,Zoʻr chiqibdi. Haqiqat bu.
623,Positive,Zoʻr chiqibti
624,Positive,Zòr chiqipdi Mashaahallox olox rozi bòlsin
625,Positive,Zoʻr chiqipti Alloh rozi boʻlsin. Iloji boʻlsa shu orqa fondagi musiqayam sal pasro boʻsa zoʻr boʻlardi
626,Positive,Zòr chiqipti ishlarizga omad
627,Positive,Zor cqibdi ming wukur
628,Positive,Zor ekan ibrat bolsn
629,Positive,Zoʻr ekan ushnaqa vediolardan chiqaringizlar
630,Positive,zo'r English tilida bo'lsin
631,PositivePositive,zo'r English tilida bo'lsin
632,Positive,Zoʻr gap yoʻq
633,Positive,Zoʻr gap yoʻq
634,Positive,Zor gap yoq qacon ciqarkan toliq
635,Positive,zo'r ibrat ekan
636,Positive,Zoʻr ishlanibdi gap yoʻq
637,Positive,Zor joylar ekan
638,Positive,Zoʻr joylarini xam koʻrsating yaxshi odamlar yurdigon joylar
639,PositivePositive,Zor juftli bolardi  kelin jalab qaynona mamaroza
640,Positive,Zòr kino buu qiz advokat böladi
641,Positive,Zor kino ekan davomini qoying
642,Positive,Zor kino nomer1
643,Positive,zor loyixa
644,Positive,zor loyixa
645,Positive,zor malades ijodga omad
646,Positive,zor malades ijodga omad
647,Positive,Zo'r maladess
648,Positive,Zo'r ma'lumotlar berilibdi haqiqatta bilimi bor bola ekan
649,PositivePositive,Zo'r mavzu aka yurtimizdagi shunaqa mavzulardan ko'proq bo'lsin
650,PositivePositive,Zo'r mavzu aka yurtimizdagi shunaqa mavzulardan ko'proq bo'lsin
651,Positive,Zor mavzu bobdi
652,Positive,Zor mavzu bobdi
653,Positive,Zo'r mavzu  zora shu mavzu amalga oshsa  musofirlikdan ko'p inson qaytardi  suv bor hayot bor.
654,Positive,Zo'r mavzu  zora shu mavzu amalga oshsa  musofirlikdan ko'p inson qaytardi  suv bor hayot bor.
655,Positive,Zo'r menga yoqdi ikki marta ko'rdim uje
656,Positive,Zor Ofarin yana shunaqa rolikdan kopaytirilar
657,Positive,Zo'r oka
658,Positive,Zor oka raxmat foydali suxbat bolyapti amal qilolmaslik o'zimizdan
659,Positive,Zor oke
660,Positive,Zor Polat Alemdarga gop yoq shuning uchun bostim
661,Positive,Zoʻr qiziq mavzular kprip maza qilaman
662,Positive,Zoʻr qiziq mavzular kprip maza qilaman
663,Positive,Zor qoyil
664,Positive,Zo'r rahmat kattakon!
665,Positive,Zo'r rahmat kattakon!
666,Positive,Zõr rahmat lekin Yoshlarni Payĝambarimiz va Sahobalarimiz hayoti va tarixiga shunday qiziqtira olsak qandoq zõr ish bõlardiya Alhamdullilah
667,Positive,Zo'r rolik chiqibdi ishlarizga omad
668,Positive,Zor rosa tasirli vidyo rolik bolibdi olloh rozi bolsin
669,Positive,Zoʻr suhbat ekan
670,PositivePositive,Zòr tilamchi ekan
671,Positive,Zoʻr vashee zoʻr temaniyam oʻzgartirmen ming baraka ming savob bersin ollox
672,Positive,Zòr video bòlibdi. Oferistlik qilib zooparkdan Afrika ilonini olib kelib odamni uyidan chiqdi deb bideo olgan IFLOSLAR haqida ham video olinglar!
673,Positive,Zor video bolibdi. Raxmat
674,Positive,Zor video bolibdi. Raxmat
675,Positive,zo'r video. gap yo'q
